,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[4366],-3.27771,6.84651e-05,0.00346544,0.00351028,-3.28358,-3.27759,-3.27222,2631.21,2943.09,4.88953,1.00023
log_lik[4367],-2.52584,0.000105061,0.00516589,0.00510274,-2.53468,-2.52579,-2.51754,2454.87,2733.54,4.56184,1.00107
log_lik[4368],-3.19764,8.11027e-05,0.00399175,0.00393793,-3.20454,-3.19754,-3.19131,2459.45,2733.43,4.57035,1.00107
log_lik[4369],-2.52584,0.000105061,0.00516589,0.00510274,-2.53468,-2.52579,-2.51754,2454.87,2733.54,4.56184,1.00107
log_lik[4370],-3.27229,7.8439e-05,0.00386128,0.00380635,-3.27898,-3.27219,-3.26617,2460.95,2733.43,4.57315,1.00107
log_lik[4371],-3.87354,5.23534e-05,0.00265475,0.00269485,-3.87808,-3.87342,-3.86939,2651.37,2947.26,4.92699,1.00022
log_lik[4372],-2.74976,9.70826e-05,0.00477467,0.00471645,-2.75795,-2.74969,-2.74211,2455.8,2733.43,4.56357,1.00107
log_lik[4373],-5.36312,1.26028e-05,0.000656582,0.000601861,-5.3644,-5.36298,-5.36233,2987.68,3007.57,5.55195,1.0
log_lik[4374],-3.80289,0.000320265,0.0156566,0.0154918,-3.82897,-3.80258,-3.77678,2423.31,2733.58,4.50321,1.0011
log_lik[4375],-3.42666,6.44358e-05,0.00326267,0.00330716,-3.4322,-3.42655,-3.42151,2635.55,2943.09,4.89761,1.00022
log_lik[4376],-5.06521,2.03471e-05,0.00104537,0.00102833,-5.06714,-5.06507,-5.06375,2802.28,2986.8,5.20743,1.00028
log_lik[4377],-3.19764,8.11027e-05,0.00399175,0.00393793,-3.20454,-3.19754,-3.19131,2459.45,2733.43,4.57035,1.00107
log_lik[4378],-2.97369,8.90941e-05,0.00438322,0.00433008,-2.98124,-2.97362,-2.96671,2457.55,2733.43,4.56682,1.00107
log_lik[4379],-1.70536,0.000133873,0.00658797,0.00649534,-1.71652,-1.70535,-1.69467,2457.03,2733.43,4.56585,1.00108
log_lik[4380],-3.49624,7.04502e-05,0.00347002,0.00341265,-3.50229,-3.49612,-3.49078,2463.98,2733.52,4.57877,1.00107
log_lik[4381],-3.94802,5.03412e-05,0.00255352,0.00258966,-3.9524,-3.94789,-3.94404,2654.0,2947.26,4.93189,1.00022
log_lik[4382],-2.4512,0.000107717,0.00529619,0.00523165,-2.46026,-2.45115,-2.44268,2454.58,2733.54,4.5613,1.00107
log_lik[4383],-4.24593,4.22996e-05,0.00214901,0.00217156,-4.24966,-4.24581,-4.24264,2669.47,2947.93,4.96064,1.00022
log_lik[4384],-2.52584,0.000105061,0.00516589,0.00510274,-2.53468,-2.52579,-2.51754,2454.87,2733.54,4.56184,1.00107
log_lik[4385],-4.69281,3.02764e-05,0.00154439,0.00153916,-4.69555,-4.69266,-4.69051,2713.13,2970.85,5.04176,1.00025
log_lik[4386],-3.72019,6.24673e-05,0.00307907,0.00302569,-3.72561,-3.72006,-3.71539,2468.51,2733.52,4.5872,1.00107
log_lik[4387],-5.21417,1.64344e-05,0.000848882,0.00081454,-5.21578,-5.21402,-5.21304,2867.12,3011.23,5.32792,1.00017
log_lik[4388],-3.12299,8.37666e-05,0.00412223,0.004069,-3.13011,-3.1229,-3.11644,2458.74,2733.43,4.56903,1.00107
log_lik[4389],-2.38405,9.25972e-05,0.0046815,0.00473839,-2.39189,-2.38393,-2.37653,2616.92,2989.05,4.86299,1.00024
log_lik[4390],-4.02684,0.000328286,0.0160494,0.0158803,-4.05359,-4.02652,-4.00008,2423.44,2733.58,4.50345,1.0011
log_lik[4391],-4.7653,2.55058e-05,0.00126874,0.00119668,-4.7677,-4.76513,-4.76357,2528.47,2684.93,4.69862,1.00138
log_lik[4392],-3.42159,7.31126e-05,0.00360041,0.00354378,-3.42785,-3.42148,-3.41591,2462.76,2733.52,4.57651,1.00107
log_lik[4393],-5.88506,1.65164e-05,0.000794328,0.000645302,-5.88665,-5.88484,-5.88423,2159.39,3101.99,4.01276,1.00144
log_lik[4394],-4.6759,0.000275661,0.0138131,0.0139708,-4.69857,-4.67594,-4.65328,2553.5,3013.66,4.74513,1.00027
log_lik[4395],-4.16809,4.65363e-05,0.00229889,0.00224399,-4.17221,-4.16795,-4.1646,2481.84,2743.33,4.61196,1.00114
log_lik[4396],-5.27173,0.000291823,0.0146264,0.0147961,-5.29575,-5.27176,-5.2478,2554.29,3013.66,4.7466,1.00027
log_lik[4397],-4.31739,4.12444e-05,0.00203972,0.00197868,-4.32108,-4.31724,-4.31434,2488.02,2743.33,4.62344,1.00121
log_lik[4398],-4.69281,3.02764e-05,0.00154439,0.00153916,-4.69555,-4.69266,-4.69051,2713.13,2970.85,5.04176,1.00025
log_lik[4399],-3.42159,7.31126e-05,0.00360041,0.00354378,-3.42785,-3.42148,-3.41591,2462.76,2733.52,4.57651,1.00107
log_lik[4400],-4.24274,4.38887e-05,0.00216923,0.0021107,-4.24665,-4.2426,-4.23947,2484.55,2743.33,4.617,1.00116
log_lik[4401],-4.02249,4.83296e-05,0.00245233,0.00248869,-4.02671,-4.02237,-4.01869,2656.76,2947.26,4.937,1.00022
log_lik[4402],-5.19725,0.000289803,0.0145248,0.0146913,-5.2211,-5.19728,-5.17349,2554.17,3013.66,4.74638,1.00027
log_lik[4403],-3.12299,8.37666e-05,0.00412223,0.004069,-3.13011,-3.1229,-3.11644,2458.74,2733.43,4.56903,1.00107
log_lik[4404],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[4405],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[4406],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4407],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[4408],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[4409],-2.9798,7.65228e-05,0.00387105,0.00392533,-2.98633,-2.97968,-2.97364,2623.91,2989.05,4.87597,1.00023
log_lik[4410],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[4411],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4412],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[4413],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[4414],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[4415],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[4416],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[4417],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[4418],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[4419],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[4420],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[4421],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[4422],-0.351333,0.000117972,0.00698146,0.00686442,-0.363005,-0.351264,-0.339928,3514.54,3107.82,6.53101,1.00035
log_lik[4423],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[4424],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[4425],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[4426],-1.19575,0.000122351,0.00624338,0.00635405,-1.2061,-1.19565,-1.18565,2657.79,2943.64,4.93893,1.00022
log_lik[4427],-0.352459,0.000116212,0.00781409,0.00763936,-0.365192,-0.352579,-0.339569,4577.3,2793.84,8.50592,0.999899
log_lik[4428],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[4429],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[4430],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[4431],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4432],-0.616999,0.000126601,0.00679532,0.00682334,-0.628298,-0.616944,-0.606014,2929.45,3220.73,5.44375,1.00051
log_lik[4433],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[4434],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[4435],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[4436],-1.19575,0.000122351,0.00624338,0.00635405,-1.2061,-1.19565,-1.18565,2657.79,2943.64,4.93893,1.00022
log_lik[4437],-0.547805,0.000125339,0.00683719,0.0068357,-0.559159,-0.547761,-0.536727,3017.36,3270.37,5.60711,1.00052
log_lik[4438],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4439],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[4440],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[4441],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[4442],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[4443],-0.43377,0.00011694,0.00757517,0.00737647,-0.446157,-0.433885,-0.421208,4236.07,2829.57,7.87182,1.00018
log_lik[4444],-1.93518,0.000252267,0.0123503,0.0122323,-1.95566,-1.93498,-1.91447,2429.99,2733.58,4.51561,1.00109
log_lik[4445],-1.76897,0.000195137,0.00980268,0.00992208,-1.78499,-1.76902,-1.75282,2569.8,3013.12,4.77543,1.00026
log_lik[4446],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[4447],-0.351333,0.000117972,0.00698146,0.00686442,-0.363005,-0.351264,-0.339928,3514.54,3107.82,6.53101,1.00035
log_lik[4448],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
log_lik[4449],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[4450],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[4451],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4452],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[4453],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[4454],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[4455],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[4456],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[4457],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[4458],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[4459],-0.616999,0.000126601,0.00679532,0.00682334,-0.628298,-0.616944,-0.606014,2929.45,3220.73,5.44375,1.00051
log_lik[4460],-0.942065,0.00019936,0.0101569,0.00988817,-0.958812,-0.941942,-0.925196,2634.61,2891.59,4.89585,1.00145
log_lik[4461],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[4462],-2.36665,0.000212735,0.0106537,0.0107607,-2.38409,-2.36672,-2.34914,2552.34,3013.66,4.74298,1.00027
log_lik[4463],-2.08628,0.000100559,0.00508491,0.00515389,-2.09477,-2.08617,-2.07809,2615.72,2989.05,4.86075,1.00025
log_lik[4464],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[4465],-1.78508,0.000246274,0.0120698,0.0119414,-1.80512,-1.7849,-1.76482,2434.99,2733.54,4.5249,1.0011
log_lik[4466],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[4467],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[4468],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[4469],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[4470],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[4471],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[4472],-2.66479,0.000220991,0.011065,0.0111683,-2.68292,-2.66485,-2.64662,2551.53,3013.66,4.74147,1.00027
log_lik[4473],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[4474],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[4475],-0.76677,0.00014414,0.00794653,0.00790654,-0.779743,-0.766818,-0.753614,3073.77,3357.18,5.71194,1.00039
log_lik[4476],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[4477],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4478],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[4479],-1.78871,0.000108367,0.00548446,0.0055636,-1.79785,-1.7886,-1.77986,2619.12,2989.05,4.86706,1.00025
log_lik[4480],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[4481],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[4482],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4483],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[4484],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[4485],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[4486],-1.78508,0.000246274,0.0120698,0.0119414,-1.80512,-1.7849,-1.76482,2434.99,2733.54,4.5249,1.0011
log_lik[4487],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[4488],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[4489],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[4490],-0.687317,0.000127307,0.00674772,0.00683934,-0.698584,-0.687237,-0.676465,2869.36,3081.66,5.33208,1.0006
log_lik[4491],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[4492],-2.08628,0.000100559,0.00508491,0.00515389,-2.09477,-2.08617,-2.07809,2615.72,2989.05,4.86075,1.00025
log_lik[4493],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[4494],-1.76897,0.000195137,0.00980268,0.00992208,-1.78499,-1.76902,-1.75282,2569.8,3013.12,4.77543,1.00026
log_lik[4495],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[4496],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[4497],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[4498],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[4499],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[4500],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[4501],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[4502],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[4503],-0.601333,0.000129761,0.00763187,0.00751063,-0.613844,-0.601381,-0.588598,3492.76,3186.61,6.49053,1.00041
log_lik[4504],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[4505],-1.19575,0.000122351,0.00624338,0.00635405,-1.2061,-1.19565,-1.18565,2657.79,2943.64,4.93893,1.00022
log_lik[4506],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[4507],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[4508],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[4509],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[4510],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[4511],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[4512],-2.16071,9.85782e-05,0.00498429,0.00504892,-2.16904,-2.16059,-2.15269,2615.72,2989.05,4.86075,1.00025
log_lik[4513],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[4514],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[4515],-2.83085,8.05492e-05,0.00407384,0.00412148,-2.83771,-2.83073,-2.82435,2621.52,2989.05,4.87154,1.00023
log_lik[4516],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[4517],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[4518],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[4519],-3.9311,0.000255456,0.0127964,0.0129338,-3.95209,-3.93115,-3.91012,2552.18,3013.66,4.74268,1.00027
log_lik[4520],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[4521],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[4522],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[4523],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[4524],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[4525],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4526],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
log_lik[4527],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[4528],-2.01186,0.000102531,0.0051853,0.00526071,-2.02051,-2.01175,-2.0035,2615.86,2989.05,4.86102,1.00025
log_lik[4529],-0.684574,0.000136951,0.00777611,0.00769595,-0.697184,-0.684619,-0.671581,3250.4,3240.9,6.04017,1.0004
log_lik[4530],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[4531],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[4532],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[4533],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[4534],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[4535],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[4536],-0.193579,0.000114273,0.00761212,0.00734377,-0.206247,-0.193389,-0.181148,4491.44,2797.46,8.34636,1.0
log_lik[4537],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4538],-0.351333,0.000117972,0.00698146,0.00686442,-0.363005,-0.351264,-0.339928,3514.54,3107.82,6.53101,1.00035
log_lik[4539],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[4540],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[4541],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[4542],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[4543],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[4544],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[4545],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[4546],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[4547],-1.08509,0.000166715,0.00863578,0.00879293,-1.0991,-1.08515,-1.07092,2733.21,2995.49,5.07909,1.00045
log_lik[4548],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[4549],-0.684574,0.000136951,0.00777611,0.00769595,-0.697184,-0.684619,-0.671581,3250.4,3240.9,6.04017,1.0004
log_lik[4550],-1.23957,0.000174861,0.00893605,0.00911969,-1.2541,-1.23964,-1.22484,2661.54,2989.28,4.9459,1.00022
log_lik[4551],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[4552],-0.614878,0.000165697,0.00916271,0.00894132,-0.630186,-0.614678,-0.599758,3096.53,3141.29,5.75423,1.00099
log_lik[4553],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[4554],-0.339054,0.000148816,0.00824209,0.00805334,-0.352697,-0.339178,-0.325354,3104.49,3153.59,5.76902,1.001
log_lik[4555],-0.184755,0.000172053,0.0110577,0.010939,-0.203685,-0.184559,-0.167248,4155.34,2908.87,7.72179,1.00052
log_lik[4556],-0.140312,0.000139255,0.00961698,0.0096305,-0.155753,-0.140241,-0.124489,4783.44,3733.88,8.88898,1.00098
log_lik[4557],-0.351333,0.000117972,0.00698146,0.00686442,-0.363005,-0.351264,-0.339928,3514.54,3107.82,6.53101,1.00035
log_lik[4558],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[4559],-1.08509,0.000166715,0.00863578,0.00879293,-1.0991,-1.08515,-1.07092,2733.21,2995.49,5.07909,1.00045
